Country,Year,Cause_of_Death,Number_of_Deaths
Taiwan,2012,Cardiovascular,34168
Taiwan,2012,Kidney_disease,6274
Taiwan,2012,Respiratory_diseases,8111
Taiwan,2012,Liver_diseases,6584
Taiwan,2012,Digestive_diseases,10242
Taiwan,2012,Alzheimer_disease,6462
Taiwan,2012,Parkinson_disease,1603
Taiwan,2013,Meningitis,97
Taiwan,2013,Neoplasms,48769
Taiwan,2013,Malaria,0
Taiwan,2013,Drowning,500
Taiwan,2013,Interpersonal_violence,333
Taiwan,2013,HIV,176
Taiwan,2013,Drug_use_disorders,327
Taiwan,2013,Road_injuries,3783
Taiwan,2013,Maternal_disorders,24
Taiwan,2013,Alcohol_use_disorders,417
Taiwan,2013,Diarrheal,118
Taiwan,2013,Nutritional_deficiencies,107
Taiwan,2013,Self.harm,4152
Taiwan,2013,Diabetes_mellitus,8962
Taiwan,2013,Poisonings,74
Taiwan,2013,Cardiovascular,34414
Taiwan,2013,Kidney_disease,6408
Taiwan,2013,Respiratory_diseases,8162
Taiwan,2013,Liver_diseases,6416
Taiwan,2013,Digestive_diseases,10059
Taiwan,2013,Alzheimer_disease,6744
Taiwan,2013,Parkinson_disease,1638
Taiwan,2014,Meningitis,100
Taiwan,2014,Neoplasms,50916
Taiwan,2014,Malaria,0
Taiwan,2014,Drowning,496
Taiwan,2014,Interpersonal_violence,334
Taiwan,2014,HIV,177
Taiwan,2014,Drug_use_disorders,362
Taiwan,2014,Road_injuries,3798
Taiwan,2014,Maternal_disorders,21
Taiwan,2014,Alcohol_use_disorders,440
Taiwan,2014,Diarrheal,130
Taiwan,2014,Nutritional_deficiencies,109
Taiwan,2014,Self.harm,4184
Taiwan,2014,Diabetes_mellitus,9350
Taiwan,2014,Poisonings,74
Taiwan,2014,Cardiovascular,36171
Taiwan,2014,Kidney_disease,6824
Taiwan,2014,Respiratory_diseases,8586
Taiwan,2014,Liver_diseases,6557
Taiwan,2014,Digestive_diseases,10355
Taiwan,2014,Alzheimer_disease,7122
Taiwan,2014,Parkinson_disease,1746
Taiwan,2015,Meningitis,100
Taiwan,2015,Neoplasms,51068
Taiwan,2015,Malaria,0
Taiwan,2015,Drowning,484
Taiwan,2015,Interpersonal_violence,309
Taiwan,2015,HIV,167
Taiwan,2015,Drug_use_disorders,389
Taiwan,2015,Road_injuries,3694
Taiwan,2015,Maternal_disorders,27
Taiwan,2015,Alcohol_use_disorders,451
Taiwan,2015,Diarrheal,136
Taiwan,2015,Nutritional_deficiencies,106
Taiwan,2015,Self.harm,4083
Taiwan,2015,Diabetes_mellitus,9334
Taiwan,2015,Poisonings,70
Taiwan,2015,Cardiovascular,36370
Taiwan,2015,Kidney_disease,6938
Taiwan,2015,Respiratory_diseases,8711
Taiwan,2015,Liver_diseases,6420
Taiwan,2015,Digestive_diseases,10255
Taiwan,2015,Alzheimer_disease,7457
Taiwan,2015,Parkinson_disease,1779
Taiwan,2016,Meningitis,101
Taiwan,2016,Neoplasms,53194
Taiwan,2016,Malaria,0
Taiwan,2016,Drowning,494
Taiwan,2016,Interpersonal_violence,296
Taiwan,2016,HIV,209
Taiwan,2016,Drug_use_disorders,422
Taiwan,2016,Road_injuries,3762
Taiwan,2016,Maternal_disorders,27
Taiwan,2016,Alcohol_use_disorders,458
Taiwan,2016,Diarrheal,143
Taiwan,2016,Nutritional_deficiencies,114
Taiwan,2016,Self.harm,4191
Taiwan,2016,Diabetes_mellitus,9866
Taiwan,2016,Poisonings,72
Taiwan,2016,Cardiovascular,38294
Taiwan,2016,Kidney_disease,7425
Taiwan,2016,Respiratory_diseases,9178
Taiwan,2016,Liver_diseases,6660
Taiwan,2016,Digestive_diseases,10680
Taiwan,2016,Alzheimer_disease,7826
Taiwan,2016,Parkinson_disease,1882
Taiwan,2017,Meningitis,103
Taiwan,2017,Neoplasms,54237
Taiwan,2017,Malaria,0
Taiwan,2017,Drowning,499
Taiwan,2017,Interpersonal_violence,329
Taiwan,2017,HIV,183
Taiwan,2017,Drug_use_disorders,450
Taiwan,2017,Road_injuries,3812
Taiwan,2017,Maternal_disorders,21
Taiwan,2017,Alcohol_use_disorders,437
Taiwan,2017,Diarrheal,137
Taiwan,2017,Nutritional_deficiencies,120
Taiwan,2017,Self.harm,4231
Taiwan,2017,Diabetes_mellitus,10369
Taiwan,2017,Poisonings,75
Taiwan,2017,Cardiovascular,39297
Taiwan,2017,Kidney_disease,7685
Taiwan,2017,Respiratory_diseases,9498
Taiwan,2017,Liver_diseases,6901
Taiwan,2017,Digestive_diseases,11089
Taiwan,2017,Alzheimer_disease,8121
Taiwan,2017,Parkinson_disease,1940
Taiwan,2018,Meningitis,104
Taiwan,2018,Neoplasms,55455
Taiwan,2018,Malaria,0
Taiwan,2018,Drowning,506
Taiwan,2018,Interpersonal_violence,339
Taiwan,2018,HIV,176
Taiwan,2018,Drug_use_disorders,487
Taiwan,2018,Road_injuries,3872
Taiwan,2018,Maternal_disorders,20
Taiwan,2018,Alcohol_use_disorders,427
Taiwan,2018,Diarrheal,133
Taiwan,2018,Nutritional_deficiencies,122
Taiwan,2018,Self.harm,4282
Taiwan,2018,Diabetes_mellitus,10809
Taiwan,2018,Poisonings,77
Taiwan,2018,Cardiovascular,39936
Taiwan,2018,Kidney_disease,7924
Taiwan,2018,Respiratory_diseases,9642
Taiwan,2018,Liver_diseases,7092
Taiwan,2018,Digestive_diseases,11397
Taiwan,2018,Alzheimer_disease,8385
Taiwan,2018,Parkinson_disease,1979
Taiwan,2019,Meningitis,105
Taiwan,2019,Neoplasms,56953
Taiwan,2019,Malaria,0
Taiwan,2019,Drowning,508
Taiwan,2019,Interpersonal_violence,343
Taiwan,2019,HIV,171
Taiwan,2019,Drug_use_disorders,518
Taiwan,2019,Road_injuries,3905
Taiwan,2019,Maternal_disorders,19
Taiwan,2019,Alcohol_use_disorders,415
Taiwan,2019,Diarrheal,131
Taiwan,2019,Nutritional_deficiencies,126
Taiwan,2019,Self.harm,4299
Taiwan,2019,Diabetes_mellitus,11324
Taiwan,2019,Poisonings,78
Taiwan,2019,Cardiovascular,41061
Taiwan,2019,Kidney_disease,8248
Taiwan,2019,Respiratory_diseases,9969
Taiwan,2019,Liver_diseases,7287
Taiwan,2019,Digestive_diseases,11756
Taiwan,2019,Alzheimer_disease,8755
Taiwan,2019,Parkinson_disease,2050
Tajikistan,2009,Meningitis,283
Tajikistan,2009,Neoplasms,4131
Tajikistan,2009,Malaria,0
Tajikistan,2009,Drowning,712
Tajikistan,2009,Interpersonal_violence,153
Tajikistan,2009,HIV,121
Tajikistan,2009,Drug_use_disorders,22
Tajikistan,2009,Road_injuries,530
Tajikistan,2009,Maternal_disorders,58
Tajikistan,2009,Alcohol_use_disorders,183
Tajikistan,2009,Diarrheal,1267
Tajikistan,2009,Nutritional_deficiencies,99
Tajikistan,2009,Self.harm,325
Tajikistan,2009,Diabetes_mellitus,869
Tajikistan,2009,Poisonings,81
Tajikistan,2009,Cardiovascular,19459
Tajikistan,2009,Kidney_disease,227
Tajikistan,2009,Respiratory_diseases,1610
Tajikistan,2009,Liver_diseases,1609
Tajikistan,2009,Digestive_diseases,2079
Tajikistan,2009,Alzheimer_disease,464
Tajikistan,2009,Parkinson_disease,209
Tajikistan,2010,Meningitis,255
Tajikistan,2010,Neoplasms,4269
Tajikistan,2010,Malaria,0
Tajikistan,2010,Drowning,701
Tajikistan,2010,Interpersonal_violence,163
Tajikistan,2010,HIV,120
Tajikistan,2010,Drug_use_disorders,22
Tajikistan,2010,Road_injuries,547
Tajikistan,2010,Maternal_disorders,58
Tajikistan,2010,Alcohol_use_disorders,178
Tajikistan,2010,Diarrheal,1210
Tajikistan,2010,Nutritional_deficiencies,82
Tajikistan,2010,Self.harm,342
Tajikistan,2010,Diabetes_mellitus,948
Tajikistan,2010,Poisonings,74
Tajikistan,2010,Cardiovascular,20311
Tajikistan,2010,Kidney_disease,247
Tajikistan,2010,Respiratory_diseases,1651
Tajikistan,2010,Liver_diseases,1675
Tajikistan,2010,Digestive_diseases,2144
Tajikistan,2010,Alzheimer_disease,471
Tajikistan,2010,Parkinson_disease,222
Tajikistan,2011,Meningitis,230
Tajikistan,2011,Neoplasms,4401
Tajikistan,2011,Malaria,0
Tajikistan,2011,Drowning,689
Tajikistan,2011,Interpersonal_violence,169
Tajikistan,2011,HIV,115
Tajikistan,2011,Drug_use_disorders,22
Tajikistan,2011,Road_injuries,568
Tajikistan,2011,Maternal_disorders,58
Tajikistan,2011,Alcohol_use_disorders,172
Tajikistan,2011,Diarrheal,1144
Tajikistan,2011,Nutritional_deficiencies,69
Tajikistan,2011,Self.harm,359
Tajikistan,2011,Diabetes_mellitus,1034
Tajikistan,2011,Poisonings,67
Tajikistan,2011,Cardiovascular,20866
Tajikistan,2011,Kidney_disease,267
Tajikistan,2011,Respiratory_diseases,1661
Tajikistan,2011,Liver_diseases,1736
Tajikistan,2011,Digestive_diseases,2200
Tajikistan,2011,Alzheimer_disease,481
Tajikistan,2011,Parkinson_disease,230
Tajikistan,2012,Meningitis,204
Tajikistan,2012,Neoplasms,4477
Tajikistan,2012,Malaria,0
Tajikistan,2012,Drowning,667
Tajikistan,2012,Interpersonal_violence,176
Tajikistan,2012,HIV,107
Tajikistan,2012,Drug_use_disorders,22
Tajikistan,2012,Road_injuries,582
Tajikistan,2012,Maternal_disorders,56
Tajikistan,2012,Alcohol_use_disorders,164
Tajikistan,2012,Diarrheal,1100
Tajikistan,2012,Nutritional_deficiencies,56
Tajikistan,2012,Self.harm,374
Tajikistan,2012,Diabetes_mellitus,1118
Tajikistan,2012,Poisonings,59
Tajikistan,2012,Cardiovascular,20958
Tajikistan,2012,Kidney_disease,289
Tajikistan,2012,Respiratory_diseases,1651
Tajikistan,2012,Liver_diseases,1786
Tajikistan,2012,Digestive_diseases,2246
Tajikistan,2012,Alzheimer_disease,478
Tajikistan,2012,Parkinson_disease,233
Tajikistan,2013,Meningitis,177
Tajikistan,2013,Neoplasms,4512
Tajikistan,2013,Malaria,0
Tajikistan,2013,Drowning,639
Tajikistan,2013,Interpersonal_violence,187
Tajikistan,2013,HIV,103
Tajikistan,2013,Drug_use_disorders,21
Tajikistan,2013,Road_injuries,584
Tajikistan,2013,Maternal_disorders,54
Tajikistan,2013,Alcohol_use_disorders,153
Tajikistan,2013,Diarrheal,1057
Tajikistan,2013,Nutritional_deficiencies,45
Tajikistan,2013,Self.harm,382
Tajikistan,2013,Diabetes_mellitus,1194
Tajikistan,2013,Poisonings,51
Tajikistan,2013,Cardiovascular,20832
Tajikistan,2013,Kidney_disease,311
Tajikistan,2013,Respiratory_diseases,1625
Tajikistan,2013,Liver_diseases,1820
Tajikistan,2013,Digestive_diseases,2270
Tajikistan,2013,Alzheimer_disease,476
Tajikistan,2013,Parkinson_disease,231
Tajikistan,2014,Meningitis,156
Tajikistan,2014,Neoplasms,4642
Tajikistan,2014,Malaria,0
Tajikistan,2014,Drowning,619
Tajikistan,2014,Interpersonal_violence,194
Tajikistan,2014,HIV,101
Tajikistan,2014,Drug_use_disorders,21
Tajikistan,2014,Road_injuries,600
Tajikistan,2014,Maternal_disorders,52
Tajikistan,2014,Alcohol_use_disorders,144
Tajikistan,2014,Diarrheal,1016
Tajikistan,2014,Nutritional_deficiencies,37
Tajikistan,2014,Self.harm,398
Tajikistan,2014,Diabetes_mellitus,1315
Tajikistan,2014,Poisonings,45
Tajikistan,2014,Cardiovascular,21285
Tajikistan,2014,Kidney_disease,342
Tajikistan,2014,Respiratory_diseases,1638
Tajikistan,2014,Liver_diseases,1885
Tajikistan,2014,Digestive_diseases,2335
Tajikistan,2014,Alzheimer_disease,475
Tajikistan,2014,Parkinson_disease,236
Tajikistan,2015,Meningitis,137
Tajikistan,2015,Neoplasms,4796
Tajikistan,2015,Malaria,0
Tajikistan,2015,Drowning,613
Tajikistan,2015,Interpersonal_violence,203
Tajikistan,2015,HIV,90
Tajikistan,2015,Drug_use_disorders,20
Tajikistan,2015,Road_injuries,640
Tajikistan,2015,Maternal_disorders,51
Tajikistan,2015,Alcohol_use_disorders,135
Tajikistan,2015,Diarrheal,926
Tajikistan,2015,Nutritional_deficiencies,30
Tajikistan,2015,Self.harm,416
Tajikistan,2015,Diabetes_mellitus,1452
Tajikistan,2015,Poisonings,39
Tajikistan,2015,Cardiovascular,21852
Tajikistan,2015,Kidney_disease,377
Tajikistan,2015,Respiratory_diseases,1654
Tajikistan,2015,Liver_diseases,1956
Tajikistan,2015,Digestive_diseases,2404
Tajikistan,2015,Alzheimer_disease,469
Tajikistan,2015,Parkinson_disease,241
Tajikistan,2016,Meningitis,117
Tajikistan,2016,Neoplasms,4997
Tajikistan,2016,Malaria,0
Tajikistan,2016,Drowning,603
Tajikistan,2016,Interpersonal_violence,211
Tajikistan,2016,HIV,73
Tajikistan,2016,Drug_use_disorders,19
Tajikistan,2016,Road_injuries,667
Tajikistan,2016,Maternal_disorders,50
Tajikistan,2016,Alcohol_use_disorders,126
Tajikistan,2016,Diarrheal,877
Tajikistan,2016,Nutritional_deficiencies,23
Tajikistan,2016,Self.harm,443
Tajikistan,2016,Diabetes_mellitus,1631
Tajikistan,2016,Poisonings,33
Tajikistan,2016,Cardiovascular,22500
Tajikistan,2016,Kidney_disease,425
Tajikistan,2016,Respiratory_diseases,1683
Tajikistan,2016,Liver_diseases,2052
Tajikistan,2016,Digestive_diseases,2499
Tajikistan,2016,Alzheimer_disease,467
Tajikistan,2016,Parkinson_disease,247
Tajikistan,2017,Meningitis,123
Tajikistan,2017,Neoplasms,5154
Tajikistan,2017,Malaria,0
Tajikistan,2017,Drowning,609
Tajikistan,2017,Interpersonal_violence,218
Tajikistan,2017,HIV,63
Tajikistan,2017,Drug_use_disorders,21
Tajikistan,2017,Road_injuries,677
Tajikistan,2017,Maternal_disorders,53
Tajikistan,2017,Alcohol_use_disorders,134
Tajikistan,2017,Diarrheal,867
Tajikistan,2017,Nutritional_deficiencies,25
Tajikistan,2017,Self.harm,446
Tajikistan,2017,Diabetes_mellitus,1649
Tajikistan,2017,Poisonings,37
Tajikistan,2017,Cardiovascular,22601
Tajikistan,2017,Kidney_disease,416
Tajikistan,2017,Respiratory_diseases,1701
Tajikistan,2017,Liver_diseases,2099
Tajikistan,2017,Digestive_diseases,2557
Tajikistan,2017,Alzheimer_disease,454
Tajikistan,2017,Parkinson_disease,242
Tajikistan,2018,Meningitis,123
Tajikistan,2018,Neoplasms,5227
Tajikistan,2018,Malaria,0
Tajikistan,2018,Drowning,612
Tajikistan,2018,Interpersonal_violence,226
Tajikistan,2018,HIV,60
Tajikistan,2018,Drug_use_disorders,23
Tajikistan,2018,Road_injuries,689
Tajikistan,2018,Maternal_disorders,54
Tajikistan,2018,Alcohol_use_disorders,141
Tajikistan,2018,Diarrheal,840
Tajikistan,2018,Nutritional_deficiencies,25
Tajikistan,2018,Self.harm,453
Tajikistan,2018,Diabetes_mellitus,1639
Tajikistan,2018,Poisonings,39
Tajikistan,2018,Cardiovascular,21923
Tajikistan,2018,Kidney_disease,407
Tajikistan,2018,Respiratory_diseases,1665
Tajikistan,2018,Liver_diseases,2135
Tajikistan,2018,Digestive_diseases,2595
Tajikistan,2018,Alzheimer_disease,447
Tajikistan,2018,Parkinson_disease,225
Tajikistan,2019,Meningitis,125
Tajikistan,2019,Neoplasms,5368
Tajikistan,2019,Malaria,0
Tajikistan,2019,Drowning,621
Tajikistan,2019,Interpersonal_violence,234
Tajikistan,2019,HIV,60
Tajikistan,2019,Drug_use_disorders,24
Tajikistan,2019,Road_injuries,705
Tajikistan,2019,Maternal_disorders,55
Tajikistan,2019,Alcohol_use_disorders,147
Tajikistan,2019,Diarrheal,820
Tajikistan,2019,Nutritional_deficiencies,25
Tajikistan,2019,Self.harm,464
Tajikistan,2019,Diabetes_mellitus,1655
Tajikistan,2019,Poisonings,41
Tajikistan,2019,Cardiovascular,21856
Tajikistan,2019,Kidney_disease,405
Tajikistan,2019,Respiratory_diseases,1669
Tajikistan,2019,Liver_diseases,2188
Tajikistan,2019,Digestive_diseases,2657
Tajikistan,2019,Alzheimer_disease,446
Tajikistan,2019,Parkinson_disease,217
Thailand,2009,Meningitis,1125
Thailand,2009,Neoplasms,85440
Thailand,2009,Malaria,124
Thailand,2009,Drowning,5290
Thailand,2009,Interpersonal_violence,5266
Thailand,2009,HIV,16590
Thailand,2009,Drug_use_disorders,347
Thailand,2009,Road_injuries,20110
Thailand,2009,Maternal_disorders,459
Thailand,2009,Alcohol_use_disorders,616
Thailand,2009,Diarrheal,5128
Thailand,2009,Nutritional_deficiencies,738
Thailand,2009,Self.harm,7039
Thailand,2009,Diabetes_mellitus,12370
Thailand,2009,Poisonings,219
Thailand,2009,Cardiovascular,86890
Thailand,2009,Kidney_disease,18294
Thailand,2009,Respiratory_diseases,21705
Thailand,2009,Liver_diseases,15293
Thailand,2009,Digestive_diseases,25136
Thailand,2009,Alzheimer_disease,12485
Thailand,2009,Parkinson_disease,2605
Thailand,2010,Meningitis,1102
Thailand,2010,Neoplasms,88792
Thailand,2010,Malaria,131
Thailand,2010,Drowning,5255
Thailand,2010,Interpersonal_violence,5154
Thailand,2010,HIV,16261
Thailand,2010,Drug_use_disorders,341
Thailand,2010,Road_injuries,20167
Thailand,2010,Maternal_disorders,438
Thailand,2010,Alcohol_use_disorders,619
Thailand,2010,Diarrheal,5190
Thailand,2010,Nutritional_deficiencies,745
Thailand,2010,Self.harm,7029
Thailand,2010,Diabetes_mellitus,12761
Thailand,2010,Poisonings,213
Thailand,2010,Cardiovascular,89053
Thailand,2010,Kidney_disease,19223
Thailand,2010,Respiratory_diseases,21913
Thailand,2010,Liver_diseases,15863
Thailand,2010,Digestive_diseases,26117
Thailand,2010,Alzheimer_disease,13132
Thailand,2010,Parkinson_disease,2752
Thailand,2011,Meningitis,1068
Thailand,2011,Neoplasms,91007
Thailand,2011,Malaria,99
Thailand,2011,Drowning,5146
Thailand,2011,Interpersonal_violence,5100
Thailand,2011,HIV,16044
Thailand,2011,Drug_use_disorders,339
Thailand,2011,Road_injuries,19972
Thailand,2011,Maternal_disorders,409
Thailand,2011,Alcohol_use_disorders,616
Thailand,2011,Diarrheal,5214
Thailand,2011,Nutritional_deficiencies,734
Thailand,2011,Self.harm,6924
Thailand,2011,Diabetes_mellitus,13018
Thailand,2011,Poisonings,205
Thailand,2011,Cardiovascular,89282
Thailand,2011,Kidney_disease,19926
Thailand,2011,Respiratory_diseases,21719
Thailand,2011,Liver_diseases,16249
Thailand,2011,Digestive_diseases,26774
Thailand,2011,Alzheimer_disease,13732
Thailand,2011,Parkinson_disease,2823
Thailand,2012,Meningitis,1049
Thailand,2012,Neoplasms,92723
Thailand,2012,Malaria,70
Thailand,2012,Drowning,5009
Thailand,2012,Interpersonal_violence,5127
Thailand,2012,HIV,16875
Thailand,2012,Drug_use_disorders,341
Thailand,2012,Road_injuries,19786
Thailand,2012,Maternal_disorders,398
Thailand,2012,Alcohol_use_disorders,614
Thailand,2012,Diarrheal,5251
Thailand,2012,Nutritional_deficiencies,740
Thailand,2012,Self.harm,6845
Thailand,2012,Diabetes_mellitus,13451
Thailand,2012,Poisonings,199
Thailand,2012,Cardiovascular,89655
Thailand,2012,Kidney_disease,20412
Thailand,2012,Respiratory_diseases,21176
Thailand,2012,Liver_diseases,16649
Thailand,2012,Digestive_diseases,27296
Thailand,2012,Alzheimer_disease,14401
Thailand,2012,Parkinson_disease,2891
Thailand,2013,Meningitis,1012
Thailand,2013,Neoplasms,93810
Thailand,2013,Malaria,81
Thailand,2013,Drowning,4819
Thailand,2013,Interpersonal_violence,5050
Thailand,2013,HIV,19269
Thailand,2013,Drug_use_disorders,340
Thailand,2013,Road_injuries,19174
Thailand,2013,Maternal_disorders,364
Thailand,2013,Alcohol_use_disorders,606
Thailand,2013,Diarrheal,5322
Thailand,2013,Nutritional_deficiencies,765
Thailand,2013,Self.harm,6650
Thailand,2013,Diabetes_mellitus,14081
Thailand,2013,Poisonings,191
Thailand,2013,Cardiovascular,90755
Thailand,2013,Kidney_disease,20993
Thailand,2013,Respiratory_diseases,20618
Thailand,2013,Liver_diseases,16968
Thailand,2013,Digestive_diseases,27722
Thailand,2013,Alzheimer_disease,15192
Thailand,2013,Parkinson_disease,2995
Thailand,2014,Meningitis,1016
Thailand,2014,Neoplasms,96260
Thailand,2014,Malaria,68
Thailand,2014,Drowning,4654
Thailand,2014,Interpersonal_violence,4164
Thailand,2014,HIV,20839
Thailand,2014,Drug_use_disorders,349
Thailand,2014,Road_injuries,19246
Thailand,2014,Maternal_disorders,352
Thailand,2014,Alcohol_use_disorders,611
Thailand,2014,Diarrheal,5478
Thailand,2014,Nutritional_deficiencies,794
Thailand,2014,Self.harm,6689
Thailand,2014,Diabetes_mellitus,15059
Thailand,2014,Poisonings,151
Thailand,2014,Cardiovascular,93587
Thailand,2014,Kidney_disease,21975
Thailand,2014,Respiratory_diseases,20590
Thailand,2014,Liver_diseases,17545
Thailand,2014,Digestive_diseases,28538
Thailand,2014,Alzheimer_disease,16083
Thailand,2014,Parkinson_disease,3145
Thailand,2015,Meningitis,1021
Thailand,2015,Neoplasms,99068
Thailand,2015,Malaria,7
Thailand,2015,Drowning,4613
Thailand,2015,Interpersonal_violence,4167
Thailand,2015,HIV,21103
Thailand,2015,Drug_use_disorders,368
Thailand,2015,Road_injuries,19379
Thailand,2015,Maternal_disorders,322
Thailand,2015,Alcohol_use_disorders,615
Thailand,2015,Diarrheal,5664
Thailand,2015,Nutritional_deficiencies,824
Thailand,2015,Self.harm,6806
Thailand,2015,Diabetes_mellitus,16137
Thailand,2015,Poisonings,153
Thailand,2015,Cardiovascular,96931
Thailand,2015,Kidney_disease,23039
Thailand,2015,Respiratory_diseases,20642
Thailand,2015,Liver_diseases,18077
Thailand,2015,Digestive_diseases,29328
Thailand,2015,Alzheimer_disease,17050
Thailand,2015,Parkinson_disease,3321
Thailand,2016,Meningitis,1048
Thailand,2016,Neoplasms,103557
Thailand,2016,Malaria,6
Thailand,2016,Drowning,4744
Thailand,2016,Interpersonal_violence,4165
Thailand,2016,HIV,20543
Thailand,2016,Drug_use_disorders,398
Thailand,2016,Road_injuries,19839
Thailand,2016,Maternal_disorders,316
Thailand,2016,Alcohol_use_disorders,629
Thailand,2016,Diarrheal,5849
Thailand,2016,Nutritional_deficiencies,865
Thailand,2016,Self.harm,7025
Thailand,2016,Diabetes_mellitus,17385
Thailand,2016,Poisonings,157
Thailand,2016,Cardiovascular,102483
Thailand,2016,Kidney_disease,24491
Thailand,2016,Respiratory_diseases,21412
Thailand,2016,Liver_diseases,18827
Thailand,2016,Digestive_diseases,30538
Thailand,2016,Alzheimer_disease,18144
Thailand,2016,Parkinson_disease,3543
Thailand,2017,Meningitis,1038
Thailand,2017,Neoplasms,107299
Thailand,2017,Malaria,2
Thailand,2017,Drowning,4643
Thailand,2017,Interpersonal_violence,4118
Thailand,2017,HIV,19544
Thailand,2017,Drug_use_disorders,425
Thailand,2017,Road_injuries,19726
Thailand,2017,Maternal_disorders,297
Thailand,2017,Alcohol_use_disorders,631
Thailand,2017,Diarrheal,6014
Thailand,2017,Nutritional_deficiencies,909
Thailand,2017,Self.harm,7090
Thailand,2017,Diabetes_mellitus,18017
Thailand,2017,Poisonings,156
Thailand,2017,Cardiovascular,106585
Thailand,2017,Kidney_disease,25365
Thailand,2017,Respiratory_diseases,22241
Thailand,2017,Liver_diseases,19105
Thailand,2017,Digestive_diseases,31254
Thailand,2017,Alzheimer_disease,19228
Thailand,2017,Parkinson_disease,3714
Thailand,2018,Meningitis,1040
Thailand,2018,Neoplasms,111493
Thailand,2018,Malaria,2
Thailand,2018,Drowning,4587
Thailand,2018,Interpersonal_violence,4097
Thailand,2018,HIV,18405
Thailand,2018,Drug_use_disorders,459
Thailand,2018,Road_injuries,19589
Thailand,2018,Maternal_disorders,288
Thailand,2018,Alcohol_use_disorders,631
Thailand,2018,Diarrheal,6110
Thailand,2018,Nutritional_deficiencies,953
Thailand,2018,Self.harm,7149
Thailand,2018,Diabetes_mellitus,18847
Thailand,2018,Poisonings,156
Thailand,2018,Cardiovascular,111404
